cust_id,transaction_type,transaction_date,subscription_type,subscription_price,customer_gender,age_group,customer_country,referral_type
217,REDUCTION,2021-08-01,PRO,75,Female,18-24,Sweden,Paid Search
218,initial,2022-03-01,PRO,85,Female,18-24,Denmark,TV
218,CHURN,2022-11-01,PRO,85,Female,18-24,Denmark,TV
219,initial,2022-06-01,PRO,85,Male,18-24,Sweden,Organic Search
220,initial,2022-01-01,BASIC,53,Female,55-65,Norway,facebook
221,initial,2020-07-01,PRO,65,Male,18-24,Denmark,Google Ads
221,UPGRADE,2021-10-01,MAX,109,Male,18-24,Denmark,Google Ads
222,initial,2021-11-01,MAX,109,Male,55-65,Norway,TV
223,initial,2021-10-01,MAX,109,Other,55-65,Finland,facebook
223,CHURN,2022-09-01,MAX,119,Other,55-65,Finland,facebook
224,initial,2022-03-01,BASIC,53,Male,18-24,Finland,facebook
225,initial,2021-11-01,BASIC,43,Male,18-24,Finland,Google Ads
226,initial,2022-02-01,MAX,119,Female,18-24,Sweden,facebook
227,initial,2022-04-01,BASIC,53,Male,25-34,Sweden,Google Ads
228,initial,2022-07-01,MAX,119,Other,55-65,Sweden,Paid Search
229,initial,2022-01-01,PRO,85,Female,55-65,Norway,Google Ads
229,REDUCTION,2022-02-01,BASIC,53,Female,55-65,Norway,Google Ads
230,initial,2022-11-01,BASIC,53,Male,18-24,Norway,facebook
231,initial,2022-11-01,BASIC,53,Female,18-24,Sweden,facebook
232,initial,2020-04-01,PRO,65,Female,35-44,Denmark,Paid Search
232,UPGRADE,2021-05-01,MAX,109,Female,35-44,Denmark,Paid Search
232,CHURN,2022-03-01,MAX,119,Female,35-44,Denmark,Paid Search
233,initial,2022-08-01,BASIC,53,Male,45-54,Norway,Google Ads
234,initial,2020-10-01,PRO,65,Male,35-44,Finland,Organic Search
234,REDUCTION,2022-01-01,BASIC,53,Male,35-44,Finland,Organic Search
235,initial,2020-11-01,PRO,65,Male,55-65,Sweden,Unknown
235,UPGRADE,2021-11-01,MAX,109,Male,55-65,Sweden,Unknown
236,initial,2020-06-01,PRO,65,Male,35-44,Finland,Google Ads
236,UPGRADE,2020-11-01,MAX,99,Male,35-44,Finland,Google Ads
236,CHURN,2021-04-01,MAX,109,Male,35-44,Finland,Google Ads
236,CHURN,2021-05-01,PRO,75,Male,35-44,Finland,Google Ads
237,initial,2020-07-01,MAX,99,Female,55-65,Denmark,Google Ads
237,REDUCTION,2021-08-01,PRO,75,Female,55-65,Denmark,Google Ads
238,initial,2021-07-01,BASIC,43,Male,35-44,Finland,Paid Search
239,initial,2021-08-01,BASIC,43,Male,55-65,Denmark,facebook
239,UPGRADE,2022-03-01,PRO,85,Male,55-65,Denmark,facebook
240,initial,2021-05-01,MAX,109,Female,45-54,Norway,Google Ads
240,REDUCTION,2022-01-01,PRO,85,Female,45-54,Norway,Google Ads
241,initial,2020-01-01,BASIC,33,Male,18-24,Norway,Organic Search
241,UPGRADE,2022-06-01,PRO,85,Male,18-24,Norway,Organic Search
242,initial,2021-12-01,BASIC,43,Male,18-24,Norway,Google Ads
243,initial,2020-10-01,PRO,65,Female,45-54,Denmark,Google Ads
243,REDUCTION,2021-06-01,BASIC,43,Female,45-54,Denmark,Google Ads
244,initial,2022-03-01,BASIC,53,Female,18-24,Sweden,Google Ads
245,initial,2020-02-01,PRO,65,Male,25-34,Norway,Google Ads
245,UPGRADE,2022-06-01,MAX,119,Male,25-34,Norway,Google Ads
246,initial,2021-02-01,MAX,109,Other,55-65,Sweden,Google Ads
246,REDUCTION,2021-05-01,BASIC,43,Other,55-65,Sweden,Google Ads
247,initial,2021-07-01,PRO,75,Female,55-65,Norway,Organic Search
247,UPGRADE,2022-02-01,MAX,119,Female,55-65,Norway,Organic Search
248,initial,2020-07-01,PRO,65,Female,35-44,Denmark,TV
248,REDUCTION,2020-12-01,BASIC,33,Female,35-44,Denmark,TV
249,initial,2021-08-01,BASIC,43,Male,18-24,Sweden,Paid Search
250,initial,2020-05-01,PRO,65,Male,35-44,Sweden,facebook
250,UPGRADE,2021-08-01,MAX,109,Male,35-44,Sweden,facebook
251,initial,2021-07-01,PRO,75,Other,35-44,Finland,Organic Search
251,REDUCTION,2022-10-01,BASIC,53,Other,35-44,Finland,Organic Search
252,initial,2020-08-01,MAX,99,Female,35-44,Finland,Google Ads
252,REDUCTION,2021-07-01,PRO,75,Female,35-44,Finland,Google Ads
253,initial,2021-05-01,MAX,109,Female,25-34,Finland,Google Ads
253,REDUCTION,2022-05-01,BASIC,53,Female,25-34,Finland,Google Ads
254,initial,2020-10-01,BASIC,33,Male,18-24,Denmark,Bing
254,UPGRADE,2021-06-01,PRO,75,Male,18-24,Denmark,Bing
255,initial,2020-12-01,PRO,65,Other,45-54,Norway,facebook
255,UPGRADE,2021-12-01,MAX,109,Other,45-54,Norway,facebook
256,initial,2021-06-01,PRO,75,Female,35-44,Finland,Google Ads
256,REDUCTION,2022-03-01,BASIC,53,Female,35-44,Finland,Google Ads
256,CHURN,2022-07-01,BASIC,53,Female,35-44,Finland,Google Ads
257,initial,2020-09-01,PRO,65,Male,45-54,Finland,Organic Search
257,REDUCTION,2021-07-01,BASIC,43,Male,45-54,Finland,Organic Search
258,initial,2020-08-01,BASIC,33,Other,18-24,Denmark,Google Ads
258,UPGRADE,2021-08-01,PRO,75,Other,18-24,Denmark,Google Ads
259,initial,2021-09-01,PRO,75,Male,45-54,Norway,Google Ads
259,UPGRADE,2022-01-01,MAX,119,Male,45-54,Norway,Google Ads
260,initial,2022-09-01,BASIC,53,Male,55-65,Norway,Paid Search
261,initial,2020-10-01,BASIC,33,Other,35-44,Denmark,Google Ads
262,initial,2020-05-01,BASIC,33,Female,35-44,Norway,Google Ads
262,UPGRADE,2021-04-01,PRO,75,Female,35-44,Norway,Google Ads
263,initial,2020-04-01,BASIC,33,Female,18-24,Denmark,Bing
263,CHURN,2020-12-01,BASIC,33,Female,18-24,Denmark,Bing
264,initial,2020-01-01,BASIC,33,Female,18-24,Norway,Organic Search
264,UPGRADE,2022-03-01,PRO,85,Female,18-24,Norway,Organic Search
265,initial,2020-11-01,BASIC,33,Female,25-34,Finland,Google Ads
265,UPGRADE,2022-07-01,PRO,85,Female,25-34,Finland,Google Ads
266,initial,2022-03-01,PRO,85,Female,25-34,Norway,facebook
266,REDUCTION,2022-07-01,BASIC,53,Female,25-34,Norway,facebook
267,initial,2020-03-01,MAX,99,Female,35-44,Finland,facebook
267,REDUCTION,2020-04-01,PRO,65,Female,35-44,Finland,facebook
267,CHURN,2020-10-01,PRO,65,Female,35-44,Finland,facebook
268,initial,2020-08-01,BASIC,33,Male,25-34,Finland,facebook
268,CHURN,2021-02-01,BASIC,43,Male,25-34,Finland,facebook
269,initial,2022-04-01,PRO,85,Female,35-44,Sweden,facebook
270,initial,2021-05-01,PRO,75,Female,25-34,Denmark,Paid Search
270,CHURN,2022-04-01,PRO,85,Female,25-34,Denmark,Paid Search
271,initial,2021-07-01,BASIC,43,Female,35-44,Denmark,Google Ads
271,UPGRADE,2022-04-01,MAX,119,Female,35-44,Denmark,Google Ads
271,CHURN,2022-08-01,BASIC,53,Female,35-44,Denmark,Google Ads
272,initial,2020-10-01,PRO,65,Female,25-34,Sweden,Paid Search
272,REDUCTION,2021-10-01,BASIC,43,Female,25-34,Sweden,Paid Search
273,initial,2022-01-01,PRO,85,Male,55-65,Denmark,Paid Search
274,initial,2020-04-01,PRO,65,Female,35-44,Sweden,Google Ads
274,CHURN,2021-02-01,PRO,75,Female,35-44,Sweden,Google Ads
275,initial,2021-06-01,MAX,109,Female,45-54,Norway,facebook
275,REDUCTION,2022-01-01,BASIC,53,Female,45-54,Norway,facebook
276,initial,2022-01-01,BASIC,53,Female,18-24,Finland,facebook
277,initial,2020-04-01,MAX,99,Female,55-65,Finland,Google Ads
277,REDUCTION,2021-06-01,BASIC,43,Female,55-65,Finland,Google Ads
278,initial,2022-01-01,PRO,85,Female,18-24,Sweden,Google Ads
278,REDUCTION,2022-11-01,BASIC,53,Female,18-24,Sweden,Google Ads
279,initial,2020-09-01,BASIC,33,Female,45-54,Finland,Unknown
279,UPGRADE,2022-06-01,MAX,119,Female,45-54,Finland,Unknown
280,initial,2021-09-01,BASIC,43,Female,25-34,Finland,Google Ads
281,initial,2020-04-01,PRO,65,Male,18-24,Norway,Unknown
281,UPGRADE,2020-08-01,MAX,99,Male,18-24,Norway,Unknown
282,initial,2022-11-01,MAX,119,Female,25-34,Sweden,Google Ads
283,initial,2022-08-01,BASIC,53,Male,55-65,Sweden,facebook
284,initial,2021-11-01,PRO,75,Male,18-24,Denmark,facebook
284,REDUCTION,2022-06-01,BASIC,53,Male,18-24,Denmark,facebook
285,initial,2021-01-01,BASIC,43,Female,35-44,Denmark,Organic Search
285,UPGRADE,2022-04-01,PRO,85,Female,35-44,Denmark,Organic Search
285,CHURN,2022-08-01,PRO,85,Female,35-44,Denmark,Organic Search
286,initial,2022-11-01,BASIC,53,Male,35-44,Finland,TV
287,initial,2022-06-01,PRO,85,Female,18-24,Sweden,Google Ads
288,initial,2021-07-01,PRO,75,Male,18-24,Norway,Organic Search
288,UPGRADE,2022-01-01,MAX,119,Male,18-24,Norway,Organic Search
289,initial,2020-08-01,PRO,65,Male,45-54,Sweden,facebook
289,CHURN,2021-06-01,PRO,75,Male,45-54,Sweden,facebook
290,initial,2022-01-01,MAX,119,Male,45-54,Sweden,facebook
291,initial,2022-12-01,MAX,119,Female,55-65,Finland,facebook
292,initial,2020-05-01,BASIC,33,Male,55-65,Norway,facebook
293,initial,2022-01-01,PRO,85,Male,25-34,Finland,facebook
293,UPGRADE,2022-07-01,MAX,119,Male,25-34,Finland,facebook
294,initial,2021-04-01,PRO,75,Male,35-44,Sweden,Google Ads
294,UPGRADE,2022-03-01,MAX,119,Male,35-44,Sweden,Google Ads
294,CHURN,2022-04-01,PRO,85,Male,35-44,Sweden,Google Ads
295,initial,2020-06-01,BASIC,33,Female,55-65,Norway,Unknown
295,UPGRADE,2020-11-01,MAX,99,Female,55-65,Norway,Unknown
296,initial,2020-01-01,BASIC,33,Male,18-24,Denmark,facebook
296,CHURN,2020-08-01,BASIC,33,Male,18-24,Denmark,facebook
297,initial,2022-09-01,BASIC,53,Male,25-34,Denmark,Unknown
298,initial,2022-04-01,BASIC,53,Female,25-34,Sweden,Google Ads
299,initial,2020-12-01,MAX,99,Female,45-54,Norway,Google Ads
299,REDUCTION,2021-05-01,PRO,75,Female,45-54,Norway,Google Ads
300,initial,2020-08-01,PRO,65,Other,55-65,Denmark,facebook
300,UPGRADE,2021-10-01,MAX,109,Other,55-65,Denmark,facebook
301,initial,2020-03-01,BASIC,33,Female,25-34,Denmark,Organic Search
301,UPGRADE,2022-11-01,MAX,119,Female,25-34,Denmark,Organic Search
302,initial,2021-11-01,MAX,109,Female,55-65,Denmark,Bing
302,REDUCTION,2022-07-01,PRO,85,Female,55-65,Denmark,Bing
303,initial,2020-11-01,BASIC,33,Female,55-65,Denmark,facebook
303,CHURN,2021-02-01,BASIC,43,Female,55-65,Denmark,facebook
303,UPGRADE,2021-05-01,MAX,109,Female,55-65,Denmark,facebook
303,CHURN,2022-01-01,MAX,119,Female,55-65,Denmark,facebook
304,initial,2021-05-01,MAX,109,Female,18-24,Sweden,Unknown
305,initial,2020-07-01,BASIC,33,Female,18-24,Sweden,Google Ads
305,UPGRADE,2020-10-01,MAX,99,Female,18-24,Sweden,Google Ads
306,initial,2022-10-01,PRO,85,Male,55-65,Sweden,Paid Search
307,initial,2020-08-01,PRO,65,Male,35-44,Sweden,facebook
307,UPGRADE,2022-03-01,MAX,119,Male,35-44,Sweden,facebook
308,initial,2022-06-01,PRO,85,Female,25-34,Sweden,Organic Search
308,UPGRADE,2022-09-01,MAX,119,Female,25-34,Sweden,Organic Search
309,initial,2020-02-01,MAX,99,Female,45-54,Norway,Organic Search
309,REDUCTION,2020-10-01,BASIC,33,Female,45-54,Norway,Organic Search
310,initial,2020-06-01,PRO,65,Male,35-44,Denmark,Unknown
310,UPGRADE,2022-06-01,MAX,119,Male,35-44,Denmark,Unknown
310,CHURN,2022-10-01,MAX,119,Male,35-44,Denmark,Unknown
311,initial,2021-06-01,PRO,75,Male,35-44,Norway,Organic Search
311,REDUCTION,2022-05-01,BASIC,53,Male,35-44,Norway,Organic Search
312,initial,2021-06-01,PRO,75,Other,18-24,Denmark,Display
312,UPGRADE,2022-09-01,MAX,119,Other,18-24,Denmark,Display
313,initial,2020-06-01,BASIC,33,Male,35-44,Norway,Paid Search
313,UPGRADE,2022-03-01,MAX,119,Male,35-44,Norway,Paid Search
314,initial,2021-08-01,BASIC,43,Female,55-65,Finland,Paid Search
314,CHURN,2021-11-01,BASIC,43,Female,55-65,Finland,Paid Search
315,initial,2021-05-01,PRO,75,Female,25-34,Sweden,TV
315,REDUCTION,2021-08-01,BASIC,43,Female,25-34,Sweden,TV
316,initial,2021-12-01,BASIC,43,Male,45-54,Norway,Paid Search
316,UPGRADE,2022-06-01,PRO,85,Male,45-54,Norway,Paid Search
317,initial,2020-05-01,BASIC,33,Female,55-65,Sweden,facebook
317,UPGRADE,2021-07-01,MAX,109,Female,55-65,Sweden,facebook
318,initial,2021-11-01,MAX,109,Female,45-54,Norway,Google Ads
318,REDUCTION,2022-05-01,BASIC,53,Female,45-54,Norway,Google Ads
319,initial,2022-09-01,BASIC,53,Female,55-65,Finland,Google Ads
320,initial,2022-05-01,PRO,85,Female,18-24,Finland,Google Ads
320,REDUCTION,2022-06-01,BASIC,53,Female,18-24,Finland,Google Ads
321,initial,2020-09-01,BASIC,33,Female,35-44,Denmark,Google Ads
321,UPGRADE,2021-01-01,MAX,109,Female,35-44,Denmark,Google Ads
321,CHURN,2021-01-01,BASIC,43,Female,35-44,Denmark,Google Ads
321,CHURN,2022-01-01,MAX,119,Female,35-44,Denmark,Google Ads
322,initial,2020-02-01,PRO,65,Female,18-24,Norway,facebook
322,UPGRADE,2021-02-01,MAX,109,Female,18-24,Norway,facebook
323,initial,2020-08-01,PRO,65,Female,55-65,Norway,Google Ads
323,UPGRADE,2022-01-01,MAX,119,Female,55-65,Norway,Google Ads
324,initial,2022-03-01,MAX,119,Male,55-65,Norway,facebook
325,initial,2022-04-01,PRO,85,Female,35-44,Sweden,Display
326,initial,2021-11-01,PRO,75,Female,18-24,Finland,facebook
326,UPGRADE,2022-02-01,MAX,119,Female,18-24,Finland,facebook
326,CHURN,2022-07-01,MAX,119,Female,18-24,Finland,facebook
327,initial,2021-08-01,PRO,75,Female,55-65,Denmark,Unknown
327,REDUCTION,2021-11-01,BASIC,43,Female,55-65,Denmark,Unknown
328,initial,2020-02-01,MAX,99,Other,35-44,Denmark,Organic Search
328,REDUCTION,2021-10-01,PRO,75,Other,35-44,Denmark,Organic Search
329,initial,2021-09-01,BASIC,43,Male,18-24,Sweden,Display
329,CHURN,2022-03-01,BASIC,53,Male,18-24,Sweden,Display
330,initial,2020-03-01,BASIC,33,Female,18-24,Denmark,TV
330,UPGRADE,2021-10-01,MAX,109,Female,18-24,Denmark,TV
330,CHURN,2022-06-01,MAX,119,Female,18-24,Denmark,TV
331,initial,2022-01-01,MAX,119,Female,45-54,Sweden,Paid Search
332,initial,2020-05-01,PRO,65,Female,45-54,Sweden,Organic Search
332,UPGRADE,2022-04-01,MAX,119,Female,45-54,Sweden,Organic Search
333,initial,2020-10-01,PRO,65,Female,45-54,Denmark,Bing
333,CHURN,2021-09-01,PRO,75,Female,45-54,Denmark,Bing
334,initial,2021-01-01,PRO,75,Female,45-54,Norway,Bing
334,REDUCTION,2021-11-01,BASIC,43,Female,45-54,Norway,Bing
335,initial,2020-06-01,MAX,99,Female,55-65,Denmark,Google Ads
335,REDUCTION,2020-09-01,BASIC,33,Female,55-65,Denmark,Google Ads
336,initial,2020-06-01,PRO,65,Female,18-24,Finland,Organic Search
336,UPGRADE,2021-07-01,MAX,109,Female,18-24,Finland,Organic Search
336,CHURN,2022-02-01,MAX,119,Female,18-24,Finland,Organic Search
336,CHURN,2022-05-01,MAX,119,Female,18-24,Finland,Organic Search
337,initial,2022-10-01,MAX,119,Other,55-65,Norway,Google Ads
338,initial,2022-08-01,BASIC,53,Male,18-24,Denmark,facebook
339,initial,2021-12-01,BASIC,43,Female,18-24,Denmark,Paid Search
339,CHURN,2022-08-01,BASIC,53,Female,18-24,Denmark,Paid Search
340,initial,2020-01-01,BASIC,33,Male,45-54,Sweden,Google Ads
340,CHURN,2020-06-01,BASIC,33,Male,45-54,Sweden,Google Ads
340,CHURN,2020-09-01,BASIC,33,Male,45-54,Sweden,Google Ads
341,initial,2022-02-01,BASIC,53,Male,18-24,Sweden,Organic Search
341,UPGRADE,2022-11-01,PRO,85,Male,18-24,Sweden,Organic Search
342,initial,2021-12-01,BASIC,43,Female,25-34,Denmark,Paid Search
343,initial,2020-08-01,MAX,99,Female,45-54,Finland,Google Ads
343,REDUCTION,2022-03-01,BASIC,53,Female,45-54,Finland,Google Ads
344,initial,2022-04-01,MAX,119,Other,25-34,Denmark,Unknown
344,REDUCTION,2022-10-01,PRO,85,Other,25-34,Denmark,Unknown
345,initial,2020-11-01,PRO,65,Other,45-54,Finland,Organic Search
345,CHURN,2021-11-01,PRO,75,Other,45-54,Finland,Organic Search
346,initial,2021-12-01,BASIC,43,Female,25-34,Sweden,facebook
347,initial,2020-06-01,PRO,65,Female,18-24,Sweden,Paid Search
347,UPGRADE,2021-07-01,MAX,109,Female,18-24,Sweden,Paid Search
348,initial,2020-09-01,BASIC,33,Female,18-24,Denmark,Unknown
348,UPGRADE,2021-03-01,PRO,75,Female,18-24,Denmark,Unknown
349,initial,2020-12-01,BASIC,33,Other,35-44,Sweden,facebook
350,initial,2022-12-01,BASIC,53,Female,45-54,Norway,facebook
351,initial,2020-12-01,MAX,99,Female,45-54,Sweden,facebook
351,REDUCTION,2021-03-01,PRO,75,Female,45-54,Sweden,facebook
352,initial,2020-08-01,BASIC,33,Female,25-34,Denmark,facebook
353,initial,2021-12-01,BASIC,43,Female,25-34,Sweden,facebook
353,CHURN,2022-04-01,BASIC,53,Female,25-34,Sweden,facebook
354,initial,2020-04-01,MAX,99,Female,18-24,Sweden,facebook
354,REDUCTION,2021-09-01,PRO,75,Female,18-24,Sweden,facebook
354,CHURN,2022-06-01,PRO,85,Female,18-24,Sweden,facebook
355,initial,2020-02-01,BASIC,33,Female,35-44,Norway,facebook
355,UPGRADE,2021-03-01,MAX,109,Female,35-44,Norway,facebook
356,initial,2022-02-01,PRO,85,Male,55-65,Denmark,Organic Search
356,REDUCTION,2022-08-01,BASIC,53,Male,55-65,Denmark,Organic Search
357,initial,2021-01-01,PRO,75,Female,25-34,Norway,Google Ads
357,REDUCTION,2022-09-01,BASIC,53,Female,25-34,Norway,Google Ads
358,initial,2020-03-01,PRO,65,Male,35-44,Sweden,TV
358,UPGRADE,2021-04-01,MAX,109,Male,35-44,Sweden,TV
358,CHURN,2021-08-01,MAX,109,Male,35-44,Sweden,TV
359,initial,2020-11-01,MAX,99,Female,55-65,Denmark,facebook
359,REDUCTION,2021-09-01,PRO,75,Female,55-65,Denmark,facebook
360,initial,2020-08-01,BASIC,33,Male,55-65,Denmark,facebook
360,CHURN,2021-03-01,BASIC,43,Male,55-65,Denmark,facebook
361,initial,2020-07-01,BASIC,33,Male,25-34,Sweden,facebook
361,UPGRADE,2021-09-01,PRO,75,Male,25-34,Sweden,facebook
362,initial,2020-07-01,MAX,99,Female,45-54,Sweden,Google Ads
362,REDUCTION,2021-09-01,PRO,75,Female,45-54,Sweden,Google Ads
363,initial,2020-11-01,PRO,65,Female,55-65,Sweden,Organic Search
363,REDUCTION,2022-05-01,BASIC,53,Female,55-65,Sweden,Organic Search
364,initial,2021-11-01,PRO,75,Other,18-24,Denmark,facebook
365,initial,2020-05-01,BASIC,33,Female,55-65,Norway,facebook
365,UPGRADE,2021-07-01,PRO,75,Female,55-65,Norway,facebook
365,CHURN,2022-01-01,PRO,85,Female,55-65,Norway,facebook
366,initial,2020-07-01,MAX,99,Female,45-54,Norway,Google Ads
366,REDUCTION,2021-06-01,BASIC,43,Female,45-54,Norway,Google Ads
367,initial,2021-01-01,BASIC,43,Male,45-54,Denmark,Google Ads
368,initial,2022-12-01,PRO,85,Other,18-24,Norway,Paid Search
369,initial,2022-10-01,BASIC,53,Male,55-65,Norway,facebook
370,initial,2020-11-01,PRO,65,Male,35-44,Norway,Google Ads
370,REDUCTION,2021-06-01,BASIC,43,Male,35-44,Norway,Google Ads
371,initial,2022-03-01,PRO,85,Female,45-54,Sweden,Google Ads
372,initial,2021-03-01,PRO,75,Female,35-44,Sweden,Paid Search
372,REDUCTION,2021-09-01,BASIC,43,Female,35-44,Sweden,Paid Search
373,initial,2021-11-01,MAX,109,Male,45-54,Finland,Google Ads
373,REDUCTION,2022-10-01,PRO,85,Male,45-54,Finland,Google Ads
374,initial,2022-05-01,MAX,119,Other,25-34,Norway,Google Ads
375,initial,2020-07-01,BASIC,33,Male,18-24,Finland,Paid Search
375,CHURN,2020-12-01,BASIC,33,Male,18-24,Finland,Paid Search
376,initial,2020-04-01,MAX,99,Female,55-65,Norway,Paid Search
376,REDUCTION,2021-03-01,BASIC,43,Female,55-65,Norway,Paid Search
377,initial,2020-10-01,PRO,65,Female,45-54,Norway,Organic Search
377,UPGRADE,2022-04-01,MAX,119,Female,45-54,Norway,Organic Search
378,initial,2020-01-01,PRO,65,Male,18-24,Sweden,Bing
378,CHURN,2020-12-01,PRO,65,Male,18-24,Sweden,Bing
379,initial,2022-10-01,BASIC,53,Female,18-24,Sweden,facebook
380,initial,2020-08-01,MAX,99,Female,35-44,Denmark,Organic Search
380,REDUCTION,2021-06-01,PRO,75,Female,35-44,Denmark,Organic Search
380,CHURN,2022-04-01,PRO,85,Female,35-44,Denmark,Organic Search
381,initial,2022-05-01,MAX,119,Female,55-65,Denmark,Paid Search
382,initial,2021-08-01,PRO,75,Male,45-54,Norway,Organic Search
382,REDUCTION,2022-09-01,BASIC,53,Male,45-54,Norway,Organic Search
383,initial,2021-10-01,PRO,75,Male,45-54,Norway,Organic Search
383,CHURN,2022-06-01,PRO,85,Male,45-54,Norway,Organic Search
384,initial,2022-12-01,PRO,85,Male,25-34,Sweden,Paid Search
385,initial,2021-12-01,MAX,109,Female,35-44,Denmark,Google Ads
386,initial,2021-08-01,BASIC,43,Other,55-65,Norway,Unknown
387,initial,2022-09-01,PRO,85,Female,25-34,Norway,Google Ads
388,initial,2022-03-01,PRO,85,Male,45-54,Norway,Display
388,UPGRADE,2022-06-01,MAX,119,Male,45-54,Norway,Display
389,initial,2021-04-01,MAX,109,Male,18-24,Sweden,Google Ads
389,REDUCTION,2022-01-01,PRO,85,Male,18-24,Sweden,Google Ads
390,initial,2021-06-01,PRO,75,Female,25-34,Sweden,Unknown
390,REDUCTION,2022-07-01,BASIC,53,Female,25-34,Sweden,Unknown
391,initial,2021-10-01,PRO,75,Female,25-34,Denmark,facebook
391,UPGRADE,2022-11-01,MAX,119,Female,25-34,Denmark,facebook
392,initial,2021-11-01,BASIC,43,Female,18-24,Sweden,Organic Search
393,initial,2021-11-01,BASIC,43,Male,55-65,Norway,Display
394,initial,2020-11-01,PRO,65,Female,35-44,Norway,Google Ads
394,REDUCTION,2021-09-01,BASIC,43,Female,35-44,Norway,Google Ads
395,initial,2021-03-01,BASIC,43,Female,18-24,Norway,facebook
395,UPGRADE,2021-12-01,PRO,75,Female,18-24,Norway,facebook
396,initial,2021-11-01,BASIC,43,Male,18-24,Sweden,Google Ads
397,initial,2021-05-01,BASIC,43,Female,25-34,Sweden,Unknown
398,initial,2020-05-01,BASIC,33,Female,18-24,Denmark,facebook
398,CHURN,2020-09-01,BASIC,33,Female,18-24,Denmark,facebook
399,initial,2020-08-01,PRO,65,Female,25-34,Denmark,Google Ads
399,UPGRADE,2022-09-01,MAX,119,Female,25-34,Denmark,Google Ads
400,initial,2022-05-01,PRO,85,Male,45-54,Norway,Google Ads
401,initial,2022-10-01,BASIC,53,Other,45-54,Norway,Unknown
402,initial,2020-08-01,PRO,65,Female,55-65,Norway,Unknown
402,REDUCTION,2021-10-01,BASIC,43,Female,55-65,Norway,Unknown
403,initial,2022-04-01,PRO,85,Other,35-44,Denmark,Google Ads
403,UPGRADE,2022-09-01,MAX,119,Other,35-44,Denmark,Google Ads
404,initial,2022-04-01,PRO,85,Male,18-24,Finland,Google Ads
404,CHURN,2022-09-01,PRO,85,Male,18-24,Finland,Google Ads
405,initial,2022-10-01,PRO,85,Female,25-34,Norway,Google Ads
406,initial,2022-09-01,PRO,85,Female,55-65,Denmark,Google Ads
406,REDUCTION,2022-11-01,BASIC,53,Female,55-65,Denmark,Google Ads
407,initial,2022-10-01,PRO,85,Male,25-34,Finland,Google Ads
408,initial,2021-09-01,BASIC,43,Male,45-54,Finland,Paid Search
408,UPGRADE,2022-05-01,PRO,85,Male,45-54,Finland,Paid Search
408,CHURN,2022-08-01,BASIC,53,Male,45-54,Finland,Paid Search
409,initial,2021-09-01,BASIC,43,Female,25-34,Finland,Google Ads
409,UPGRADE,2022-01-01,MAX,119,Female,25-34,Finland,Google Ads
410,initial,2020-08-01,BASIC,33,Male,45-54,Norway,Display
410,UPGRADE,2021-02-01,MAX,109,Male,45-54,Norway,Display
411,initial,2022-01-01,PRO,85,Male,45-54,Norway,Organic Search
411,REDUCTION,2022-06-01,BASIC,53,Male,45-54,Norway,Organic Search
412,initial,2022-04-01,BASIC,53,Female,25-34,Sweden,Google Ads
413,initial,2020-02-01,PRO,65,Male,45-54,Norway,facebook
413,CHURN,2020-12-01,PRO,65,Male,45-54,Norway,facebook
414,initial,2021-05-01,BASIC,43,Female,25-34,Sweden,Organic Search
415,initial,2020-12-01,BASIC,33,Other,25-34,Denmark,Paid Search
415,UPGRADE,2021-11-01,PRO,75,Other,25-34,Denmark,Paid Search
415,CHURN,2022-06-01,PRO,85,Other,25-34,Denmark,Paid Search
416,initial,2022-12-01,BASIC,53,Female,55-65,Norway,TV
417,initial,2022-12-01,PRO,85,Female,55-65,Sweden,Google Ads
418,initial,2022-08-01,BASIC,53,Male,35-44,Sweden,facebook
419,initial,2020-10-01,BASIC,33,Male,25-34,Denmark,TV
